	name	fold	tstat	pvalue	anova	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	t1_0	t2_60	t3_180	metlin	10-0	13-0	14-0	15-0	16-0	17-0	18-0	2-0	3-0	4-0	5-0	6-0	7-0	9-0	10-60	13-60	14-60	15-60	16-60	17-60	18-60	2-60	3-60	4-60	5-60	6-60	7-60	9-60	10-180	13-180	14-180	15-180	16-180	17-180	18-180	2-180	3-180	4-180	5-180	6-180	7-180	9-180
292	M243T493	1.15131982228446	-0.447353873682219	0.658457257090592	0.233115011366961	243.241428011747	243.166428473759	243.296096216406	492.805	490.615	514.142	12	4	0	8	http://metlin.scripps.edu/metabo_list.php?mass_min=242.09&mass_max=242.39	2577307.49617574	4261071.40174659	4801460.56759912	2409564.61227376	5365788.96879252	5713432.27441621	5660901.97098731	159044.657756911	814854.906284017	224900.47950506	649083.021341614	335798.238910543	280933.098552741	5585704.03828495	2447014.12460803	4656934.91694841	3183692.52924546	4022505.18455244	5177406.78492569	2261434.00045751	6128607.64951872	776805.926728693	1020635.33414236	925620.266555907	785014.681909092	227375.899868435	233865.121161336	1888149.70621657	3553661.73876953	4961287.54408435	5200627.45510624	4520362.18280322	5269953.4147686	7975687.82320713	7713907.62277735	263521.568309263	1209041.94920551	313421.254047431	635875.970376655	8357584.77324278	210185.360225862	5218516.64644186
293	M342T413	1.1554508076462	0.447066870023687	0.658748676390315	0.647576526013333	342.273926594271	342.178289011261	342.354914536962	412.895	408.54	434.127	21	4	10	7	http://metlin.scripps.edu/metabo_list.php?mass_min=341.12&mass_max=341.42	17564148.0615802	7167067.27362604	7326157.31553911	35449970.6619803	4833342.27392065	10486867.2935458	54237526.7322163	3960507.80079133	8606270.78441007	6057261.3709607	4742740.97251508	7475099.31331099	20709075.435819	7530519.63528758	14931061.9824797	12247297.9649372	12677273.3297626	43590440.899877	4297041.23627669	15376462.9887608	35568973.3443477	22494405.0785921	20840010.429403	8198427.22177988	9079113.50408936	9078891.51067045	7154889.59144442	11103406.2232713	4872679.76061202	3022190.77326896	3425167.11103414	9599002.0811861	3773536.7408711	19505026.4814844	27041876.1106901	7269090.51772956	41168204.1649849	6127925.86658358	12389653.3816306	18829844.5566249	3028682.29160877	5263153.0810683
294	M176T579	1.14544156634133	-0.421723281919358	0.676866710192291	0.0316986734994252	175.962100496967	175.943881184998	176.027018444528	578.7265	575.149	582.806	34	13	14	7	http://metlin.scripps.edu/metabo_list.php?mass_min=174.81&mass_max=175.11	31274719.4661015	18276247.1216133	18640613.2325888	18479897.5966564	3822767.48242786	7412264.83533319	34766456.2761636	1979438.46407284	62696722.4749086	5121864.2460683	28008617.7540997	14605356.0637152	6600244.56839559	9156478.64993396	24027709.3160996	17281784.6493448	19284696.0023797	27023745.3357615	2553891.34629329	5037810.54021837	10434513.4500183	3898830.70995565	46731280.5616883	8455890.93178789	34939580.8744529	14593365.387509	4297813.19755217	9160602.17387168	4889279.51797321	1828112.88669058	2723412.77492974	5153864.84261863	498364.378152128	1432032.547871	4983993.1364962	1041023.11268448	34396303.2686922	1459999.93983705	10476149.3391972	10061750.718905	998839.240036259	1234438.48591506
295	M288T954	1.12892314954231	-0.421432719083425	0.677102714394728	0.754364194065747	288.323649603052	288.306198745577	288.36338779298	953.645	942.303	959.765	25	7	7	11	http://metlin.scripps.edu/metabo_list.php?mass_min=287.17&mass_max=287.47	30579227.431435	32599901.7463139	27269363.6079375	28957159.3096928	32228883.9730503	33014274.6117506	33989983.9185206	125786648.791769	105221580.001223	95928050.4624856	154848200.89375	104664451.862391	217284118.553002	30254408.3504015	26379024.9159063	31987720.68666	27619123.1742378	28826430.271942	25929803.6325384	27040340.330458	26537808.863638	144400473.422543	104672390.645079	108598260.637748	117020498.802976	109608204.804833	122825784.094759	30970353.7209616	20634947.0065389	20728384.7995638	15225112.5480918	21619468.2712172	18502670.0690465	25625379.1634289	28066324.1057284	121866740.79493	108950795.287291	106585304.246936	117331674.92396	131307680.706091	89934038.6344159	19989973.6282424
296	M118T553	1.06953767479753	-0.401258132096087	0.692070708600234	0.263139449533785	118.127821055661	118.106711007638	118.144331607918	552.9045	542.989	556.636	38	14	13	11	http://metlin.scripps.edu/metabo_list.php?mass_min=116.98&mass_max=117.28	5123390.99929538	12533125.1140658	8668880.97198045	12808979.3668993	6614858.86280452	8540153.1870996	10293786.1896545	7862367.12271452	7252066.9897486	19191302.6268889	9276336.61914074	9405737.00980717	23326454.070345	4038219.11139445	6458808.28534982	12339504.3197193	11966958.7840222	6426412.2306829	4714525.27901919	8793133.14618168	11394060.526325	8165881.28898075	16155724.383158	13774209.3434389	9846893.95304372	10229984.5182873	10645994.2271398	4600348.08600331	3617024.68216797	6070447.66144326	3076089.98196693	3165844.39749075	1891008.21421362	8382315.86670812	11030716.2015165	7911056.91593694	7274301.22309648	15954644.8710208	11920703.4373937	17041887.4981253	5734566.5688117	3291173.36252053
297	M560T142	1.07594940237415	-0.388121957563024	0.70110865687848	0.858967675776851	559.553017489976	559.541689823609	559.559018453252	142.334	139.226	144.949	15	4	4	7	http://metlin.scripps.edu/metabo_list.php?mass_min=558.4&mass_max=558.7	30435255.961021	38984648.7200177	34330856.4486002	37511022.509396	45129348.3141675	40998716.3108721	28456413.2426091	15202770.5786644	9443631.34817788	11520648.1127797	12160334.4348419	12535914.4645905	12821917.7808469	35172745.4818528	30702121.6140561	34405685.2815526	40863024.8149414	32111469.8180222	36609645.8310164	32444259.5557582	29173136.4119927	11087899.5709316	8517558.77139248	11686476.7903117	10259885.1731519	12434334.86045	13686949.6957714	34977936.8470622	32808328.9992535	30540843.0520805	25943456.4242652	31420146.0082712	28058750.4651253	44095557.7800792	32301280.5458992	14673984.7897229	10227417.9309653	12198774.9758326	12133351.9603614	11477628.2589012	9434861.12947608	35152431.3682769
298	M604T141	1.07824632326767	-0.385702029551856	0.702856163753059	0.702864316145473	603.564624630165	603.55958809634	603.611942405708	141.0255	136.17	144.495	16	4	5	7	http://metlin.scripps.edu/metabo_list.php?mass_min=602.41&mass_max=602.71	33704016.198799	32776998.6468389	35486189.3151094	36279464.178125	37580627.2609087	46165125.7742584	32978075.9482834	17173150.7796841	9412315.99368996	12640576.9857841	11632723.8548623	10741772.3508177	12244157.9482873	35904725.1977447	29190960.0019318	38027585.6946225	36930851.9121273	29742926.9607362	37090665.5206416	43569405.548797	28607130.1938642	8494869.52961423	10401701.3702305	11265949.4382721	10474461.4460129	11513324.4602338	9518018.51287494	33425025.9214997	23371136.7218447	24317285.6114588	28868993.7443906	32645402.0457125	27415033.91125	42640743.9386192	30946335.1705829	12250179.6414628	9900043.27530708	12063939.5366025	13188246.9867648	9916779.21807284	6662483.79473329	34988920.3999024
299	M546T141	1.08402290020792	-0.381576717354906	0.705881443906891	0.824652580211082	545.54472422005	545.529034185279	545.551406539297	140.546	134.515	146.269	21	6	8	7	http://metlin.scripps.edu/metabo_list.php?mass_min=544.39&mass_max=544.69	49278014.656672	41043485.7567279	40475525.5121219	38750727.746067	47174426.9672957	45394735.2845105	33879521.303973	13737169.6325201	8348191.06054156	12842392.9241984	11454179.8141627	12082043.2763037	12641441.2834606	39745546.7725058	42165909.476209	38508473.5455609	42729474.5639789	43349491.0767252	36004264.6840332	46346108.8683252	30102466.1102255	11126215.0446164	8988018.6474033	9358712.20903864	11582884.2090101	10788510.5642443	10698439.4885899	33563584.3308265	36270455.9542509	34292494.7301223	33980518.6076452	35536534.6379063	31983871.7585171	43568556.9993639	38028703.9057698	14650943.5468178	10658161.2402805	12589908.4252999	11772570.2153949	10877537.4808188	7434512.3972666	37053121.8473134
300	M488T142	1.05444666525152	-0.374872671015477	0.710809027314293	0.311512805039806	487.525234065784	487.462839678171	487.540675846165	141.673	136.165	148.98	39	14	12	13	http://metlin.scripps.edu/metabo_list.php?mass_min=486.38&mass_max=486.68	75867088.5472076	80724324.5909258	78649997.0903201	93156125.6748032	79994915.0871981	82434400.6302983	87178065.249625	48162408.0013361	40651481.7342286	38404735.3762917	34254138.1441034	33352950.3324142	41828676.1348876	75652075.9270526	88316058.4965702	82192392.68969	80367278.124375	89253192.4535491	71472997.0838083	81665522.9935387	74691230.5610424	38590682.8358656	27373091.1891298	37076483.637777	37831614.2985034	35825220.8704009	30669088.8697901	69015037.0068343	61894319.7163151	54923966.5130796	57003167.6513254	64325330.4594191	49447123.8359924	82241680.636489	78643527.4757462	40149064.6062978	40195503.8742431	36911819.6138359	34781182.359151	43405761.2242158	16327005.6542895	59376931.1708521
301	M504T141	1.08088861513529	-0.374404024000277	0.711144056685493	0.679605867306882	503.507862381739	503.460279990023	503.524720207085	141.273	133.505	154.27	26	9	9	8	http://metlin.scripps.edu/metabo_list.php?mass_min=502.36&mass_max=502.66	44785724.6623119	53354361.3836036	51593950.0603825	70769838.424885	55179472.5073945	61702404.5254891	66540834.0700284	22259061.3566552	11716955.130444	25762365.7062674	16362925.2844349	21669864.5066398	13663982.68738	55420212.453172	54895194.5450712	52906383.5514693	52766698.490625	69802830.9468636	50953111.1803	51618688.8688565	61296918.8853776	11985737.7883302	10790417.8208594	12647431.816212	12397351.292875	19482263.3717755	17021012.0864359	49503278.0098357	52432399.3914072	38204880.5731426	45501384.3901471	48623250.1949734	39351328.0550113	58061785.0792205	42610809.268	21390249.081274	13265398.9824463	22398634.2786138	17649350.9636684	13391293.3240291	11932605.2265273	52287843.2607134
302	M720T139	1.07468164101952	-0.37172034110417	0.713133941069829	0.719533971017122	719.647508007737	719.640645279778	719.656599006359	138.73	134.148	146.212	20	6	7	7	http://metlin.scripps.edu/metabo_list.php?mass_min=718.5&mass_max=718.8	29108268.2528425	25438351.3750509	26275526.6211291	24246850.5389626	26707196.1120582	27591771.5949557	27394680.9933534	12097367.5524649	7477796.99472795	8831791.74270677	9070964.02816644	7484468.04750263	9876490.07656812	23144375.22576	28382695.2145833	23316038.5824543	26283968.0009055	32265278.6231209	25189782.5205329	26961148.2004263	18256210.545923	6041940.35408159	6967346.45420215	7095966.77085872	8397256.44414547	8828090.08493178	6953959.17127749	21408529.5640896	22387435.0812672	19435274.6315396	17063060.4388771	25112112.3464208	18690739.6757103	26682454.2115108	28789544.6943086	10630911.2086979	6611245.10836876	9641644.20030714	7749658.58327934	7764692.95884543	4631181.07920071	20870792.6602408
303	M532T142	1.05703181349756	-0.369882747393381	0.714467799926995	0.211177661813545	531.540551592796	531.486946869155	531.611281116741	141.686	137.043	155.607	37	13	11	13	http://metlin.scripps.edu/metabo_list.php?mass_min=530.39&mass_max=530.69	66805061.5665682	61768701.0947712	58068815.3499942	70889687.2030942	59661608.8629575	63683378.4937437	70304123.5376202	35443469.8863439	25673914.673895	25268503.8964352	23240521.3127817	27417177.5157788	30759828.6943263	53422543.1915717	69802503.9011005	66072981.8418075	58829574.973125	55796672.7641261	52551108.9789436	62585859.6694102	59489004.0388842	31944641.2766301	23227681.4926217	35621025.9423449	32421964.9000071	13552490.7987001	22891729.7734826	51340572.1646826	45058680.5885866	40417322.3154602	39596269.4446429	49389879.7971505	37561103.3231276	38830798.4399057	65487174.1677002	34580001.5174163	28197099.9028597	28868682.2642296	31973760.5483731	27607657.4099697	10491094.414084	41528033.9700947
304	M195T80	1.04822354898711	-0.363966175677583	0.719693994782731	0.444469475197254	195.07265251984	195.052328768154	195.121227942662	79.5715	69.008	87.076	20	7	7	6	http://metlin.scripps.edu/metabo_list.php?mass_min=193.92&mass_max=194.22	16815747.1452011	10335039.8522479	9465129.4897671	14416987.340906	9344944.57884638	8901204.60108749	23395729.4815629	6227199.09427671	23089521.7079729	10098926.1875262	15614861.8097442	12800915.5705378	9419266.96753511	8881412.21838473	13267507.2141203	10232309.3547139	12668328.9811721	10315139.5412276	9173434.88738971	9841603.47873597	12457493.1591667	18990448.9155287	14030741.8669795	13726949.6941147	14162713.695769	11511086.6541951	6986215.78741322	13216897.8235305	9200138.75330478	8519864.43928639	7227084.16639884	8555466.37852304	8712673.95700072	11656738.6621355	15136692.7721221	10048841.8536737	18063370.5365353	7646845.22040752	17223979.2259751	16946533.6906114	3992382.9930591	7372188.51038744
305	M177T233	1.27217341104254	0.362608257642337	0.72035417356934	0.409134077172908	177.040975538956	176.976760537333	177.054668423181	233.382	177.094	289.703	27	8	9	3	http://metlin.scripps.edu/metabo_list.php?mass_min=175.89&mass_max=176.19	77280103.9314691	5699059.26259945	8903287.69041299	4903491.83039507	3534125.39201046	3448244.98336613	11066842.2389712	1060377.47090389	11224120.0401436	3112217.27307586	81360057.1209057	2847323.15453548	17611442.7651841	15168537.9495955	58472201.2335933	6480702.15905444	10265469.5331336	6263096.17512698	3979329.42962463	5769717.74586504	4784066.52127913	3542759.40690987	8417365.83589105	4120553.98235322	159253190.700924	21481907.1038655	8682513.30445658	12992859.376263	2287037.83520005	1441432.01444887	1703965.26100711	1444961.03052478	1613993.62415674	2471362.6322575	3337896.80489607	1714839.42211093	9298273.9906821	1929457.61937901	57025492.6202681	17353781.8347838	1041521.47903236	2277498.8073303
306	M548T535	1.0608626162441	0.361537533483874	0.720634608933007	0.250682372669846	547.510876771082	547.477682530982	547.521571447021	534.687	485.466	539.367	36	12	11	13	http://metlin.scripps.edu/metabo_list.php?mass_min=546.36&mass_max=546.66	117779541.125238	59431367.5405456	100192856.037006	66473169.8034301	46938636.5924312	64709624.8487925	55227685.2489906	32296570.0694967	65874110.6897064	51248158.6912482	36481462.5316365	30623661.4363581	65398997.8712263	112597693.835486	59212812.1514153	69985453.8170746	76679149.1121524	68343242.3992773	73244624.0469001	132239305.703194	61438973.5428443	61748846.0638778	45352113.9924623	42215553.5962092	43653022.0701184	37629908.8189224	54927246.2134686	133700600.63076	39236431.6381812	45658348.5810295	40309712.7348793	55730029.6718959	61719882.0109967	83858798.7103608	53577320.4667026	59548699.8074971	75524032.1607757	44621844.6731741	37263995.7708523	38171287.0132501	31988862.5147339	74947035.3283867
307	M308T456	1.19085476695673	0.351716089059848	0.727992232577765	0.112053662253638	308.265300489635	308.242012981705	308.32598500302	455.918	448.256	458.768	24	9	12	3	http://metlin.scripps.edu/metabo_list.php?mass_min=307.12&mass_max=307.42	6205666.58641915	4016314.72898314	2819842.49516503	5510177.96333735	4193854.24323428	5956364.7083789	8099175.34064199	5636369.4116351	56505591.6480058	8469127.80992648	5903107.30779949	4143045.38151119	70159270.6246415	2557744.35211907	6139881.74648986	5544090.5349129	4809977.52892257	58413177.4675735	4403891.72434445	8996519.02497379	8417940.13006123	39535960.1023106	43091745.8817524	16163700.379144	6411822.91437245	6628970.27938057	13712966.954219	4200937.79150176	957800.300715085	1093422.1572394	1187177.73133371	4975798.74471756	1375554.01695316	4230759.51855403	4306033.71541091	7554017.61083776	11917953.396458	3263518.29944163	2822279.48122253	7543250.71136974	1120918.57677612	957992.793082469
308	M181T349	1.171883207356	0.351453061256571	0.728081776866958	0.290544273746494	181.046086842916	181.038381685723	181.059789152166	348.695	336.04	359.964	18	7	7	4	http://metlin.scripps.edu/metabo_list.php?mass_min=179.9&mass_max=180.2	33258957.0423486	8429895.59292686	10944473.2421365	11380112.2707467	1447222.49945321	1792567.23920808	25715451.1642761	1867565.88437721	71400138.7384533	2923201.5295238	23112171.4051538	6328338.23827406	6461673.03345478	3304833.8589476	30507690.2456049	12807427.9460885	16882751.8549392	21116512.3423306	1549528.77522437	2229124.766495	16792813.590144	5937225.6220638	58674808.1092031	5660686.09218603	59011011.5050522	6489226.80427546	2230361.10195142	4292152.7965391	4205333.75262174	1459565.70753104	1491449.39962871	5049124.19170581	1410457.97927431	1937938.23760327	8482969.49669338	2489946.41091137	33658689.3985839	1297282.51411275	32993709.1945178	9326240.90657544	752965.221735585	1091392.24542496
309	M590T141	1.07712061412185	-0.346236294166086	0.731957239550338	0.923278794813483	589.550113827986	589.462964231425	589.598933401586	140.967	131.191	150.632	21	6	6	9	http://metlin.scripps.edu/metabo_list.php?mass_min=588.4&mass_max=588.7	14012224.1284074	33930313.2868424	36643305.6647236	47401312.2191278	38756186.9293871	38405473.1632233	40103085.5410837	14965236.7687663	9377498.57944089	13833603.990006	12775225.5807096	12203261.2622186	13579552.8983602	38643013.9857196	29615916.1250517	41371182.9044414	38880639.5813025	46455952.2996425	18731781.428255	42024525.699406	25348310.0415413	8711095.57085392	8289946.75648684	11811916.4140954	8426635.12352659	11374668.9721382	11161868.4366959	36317810.8174857	33232408.6085037	31746243.806779	28022834.1135025	33500944.384784	29052953.0994713	42047520.0595688	37038529.364281	14304965.4741224	8771534.78216068	12390181.5605378	20397703.6300834	10549297.2091892	6693211.42080123	33805024.1111424
310	M287T378	1.0751575129433	-0.345394049011113	0.732617924067759	0.70451242133345	287.147921716617	287.110989370818	287.237138873321	378.106	370.388	389.709	41	14	13	14	http://metlin.scripps.edu/metabo_list.php?mass_min=286&mass_max=286.3	18273963.6872658	49246058.3092754	72857360.2964873	110197741.152898	81530293.7048695	110090512.981399	51162872.4980556	126431345.977059	90040696.2152268	199519791.486404	60020438.1734681	127280139.539962	137740724.645317	13522335.7469309	19899699.6257269	55405927.3153393	47590339.9652051	124657506.272657	80193263.3436077	101875496.469792	54100966.9079736	120623511.427539	91879433.5355744	152957382.865881	56430243.1849989	138191221.653232	111983950.450583	4891477.65660977	45734526.5732143	23513157.6012045	15384443.5172946	108386116.246119	23901530.3077628	106282455.832899	71159725.968553	119963631.185734	98406766.0567203	170567738.708025	75958257.7429704	132335631.2782	33737380.3677576	7503235.02851266
311	M456T614	1.03557630357303	-0.337271057077666	0.738621957240527	0.327428808229873	455.525683927596	455.508176158966	455.538061934725	613.858	608.079	631.073	19	8	7	4	http://metlin.scripps.edu/metabo_list.php?mass_min=454.38&mass_max=454.68	127070892.550219	118627591.73271	159107185.376604	130441222.34707	126782575.946169	138710246.5166	119947139.71013	107342642.641652	49623861.0501011	87610053.8721265	81080321.8695069	85162626.9166055	100571083.712374	161501576.381521	124476712.65649	126837055.56225	144686264.038829	136474946.981989	152191418.94315	135221967.148974	89480709.0296847	99619769.9083876	67538098.3303627	69038769.3091883	81174473.9355803	78711189.7551875	92192466.8583373	141189187.155231	123440378.876171	113987761.906175	117478403.956539	124424666.356742	125138383.829268	124520592.49203	68806100.9694323	94241714.2314494	59987434.0082403	72415480.6032156	84023081.9263576	57837961.5881933	65157860.0157316	132364657.967766
312	M196T285	1.09724969233978	0.337147198219737	0.738761751872895	0.0547085074594702	196.038657524545	195.970515190952	196.084569961628	285.44	280.039	346.206	33	12	12	8	http://metlin.scripps.edu/metabo_list.php?mass_min=194.89&mass_max=195.19	34281949.0611795	30857855.9615286	22997112.6973883	22634310.7731161	6484537.53150339	8263880.93453842	35266528.909875	5493274.39615278	22233931.3060993	6440005.51506342	12221946.3054562	4040927.34114475	8492880.08603399	6629823.32687688	42510047.4280678	30039205.4371154	45672658.2378108	18236597.3576782	5286372.46058015	8207236.2931516	15191586.3921721	6999021.87362967	13194207.1545325	10643820.5354652	24481215.1271974	9864125.31812879	10179066.6470412	7845198.51108429	5161132.77071942	2312359.56425047	11321342.5789832	2017489.86865816	1390483.29238927	5106574.74090002	16478853.6649364	5117660.31912023	14035780.0105128	4027105.52019487	23520543.3637491	18311638.5951411	1764541.35480788	3118798.92051779
313	M446T434	1.2856271385709	-0.336842405663523	0.738946561176085	0.504427516914911	446.444203391612	446.366541829145	446.52799980673	434.0005	426.013	445.247	12	7	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=445.29&mass_max=445.59	5300052.3761477	20054185.6948357	27568943.0003796	134673208.429999	20960756.4520365	20550351.5730309	222502867.577493	4935010.18275796	10921649.7368431	13474667.7776611	5617462.10284552	7589858.58487639	11243899.1503748	11767559.8946053	5374248.09421842	14896251.0675217	27538937.9855481	9522157.93941324	10872300.749103	9555872.9074427	257326578.041428	5896058.2479693	6926712.63270754	10536863.0435289	4961132.15050373	8068004.84105661	19975143.8914423	10812927.3360984	7915853.9903597	9368100.69420067	16960367.4312065	9151562.42928104	9409528.68124585	14948850.6542813	65818513.3859679	6159382.5755454	8203113.37139464	9903658.81375294	5424361.49691925	11474491.1028403	5832847.55482802	8124788.33431102
314	M588T141	1.05637142141166	-0.327780398028745	0.745723904100881	0.804999516594576	587.575787799374	587.552348772651	587.608474199534	140.543	132.84	147.918	29	9	9	11	http://metlin.scripps.edu/metabo_list.php?mass_min=586.43&mass_max=586.73	26093920.3800236	56349377.8213288	54407433.4810156	54252161.0827033	51991841.8629702	58882477.4207378	58361886.0787832	25472723.5561631	19047169.9304953	24843585.0444459	20468182.8205879	17835961.4680649	21412519.1833734	52546123.5542937	55678500.5935109	49817993.9302239	48338335.1864418	52263562.7300208	48010086.7647761	53754075.3152547	41172687.3065136	21110965.0246068	17030845.1082103	21263645.4412485	18164021.6051928	20550143.9924013	18138253.1778726	47751209.6165845	43636604.7849792	38677555.9799094	39986736.690179	49627538.0870758	33365642.9679378	57443735.120684	57210563.6714362	25847817.9937591	18581043.2604059	22885808.8650501	21393407.9415032	24177325.7165385	11430536.8132211	41861704.8271378
315	M550T141	1.04985064965101	-0.318781591061888	0.752475604182364	0.66876479182548	549.535534877993	549.530410634533	549.551649975214	140.874	137.159	144.348	15	5	7	3	http://metlin.scripps.edu/metabo_list.php?mass_min=548.39&mass_max=548.69	26699209.8194182	27088439.4908981	22938847.3797022	30411296.8202566	21548816.2006591	25672142.4926327	30760052.6701505	10360924.8124705	11130329.230438	10995678.3240609	11378614.1598873	11066161.5111469	10862626.8515417	19996491.3865453	23128239.617645	25041708.6592277	27432564.1376755	23487437.6110875	20858475.5447452	24611828.6029266	25120139.9546367	10970451.1672511	12025583.6980614	11956806.8677796	10032524.2045392	10017353.73831	9003735.43188523	24359027.3275905	20678328.9299506	16436529.0224691	16061470.8783645	24494937.7083988	16709224.0750664	27767548.0307766	29649425.2072575	8836414.95970468	13526033.6031908	11333084.0319873	12599513.0186741	10448154.4877199	7009837.07467297	20394972.9533328
316	M354T47	1.06573345909623	-0.314952520529848	0.755312431980652	0.000153096290835895	354.228973801363	354.208662473815	354.263130840402	47.245	46.598	47.953	37	14	14	9	http://metlin.scripps.edu/metabo_list.php?mass_min=353.08&mass_max=353.38	119856766.818028	91498643.6558234	12562435.7954337	81662794.6128002	73083654.7680762	137595912.141354	66667464.6513155	45852541.8951279	98156136.1265832	58266488.3244818	73736542.6854777	40371809.6653755	30767468.0557643	27914810.9391848	108609814.363886	88359875.0964155	16035951.6287045	58456382.4756248	39740016.2343474	140381864.199387	31813799.4643587	64007985.2013337	45253841.4408947	84085292.682888	93937546.6670186	36242991.5321389	63112077.5627627	28867875.8683755	16831957.576508	8834875.80485963	2238876.59015625	8210317.98630055	7415784.25506062	53304844.7020541	12518992.2586272	23043172.399809	23165022.9631957	22284373.3251151	38510270.975482	41556218.7837135	14161220.0257813	5457889.31789062
317	M706T139	1.0599981490429	-0.301115187725827	0.765742617232679	0.806279662591945	705.649868150069	705.589178382775	705.690761353465	139.377	136.736	143.633	17	5	5	7	http://metlin.scripps.edu/metabo_list.php?mass_min=704.5&mass_max=704.8	25217637.3854599	32567358.1113056	19996598.7949131	30425281.1097347	31155226.8577923	35112416.6749472	24845172.8299644	13695670.8056194	8565444.61895657	10508340.6756629	12184265.6570504	10458853.0366526	9368461.4338164	30436765.1858516	25373035.2191392	34722393.3649687	27842088.8129004	32861049.9720945	27617716.3181511	33189276.4608319	18551303.2354938	6638462.0098121	8393224.10341641	8783919.66981323	8410532.61473608	9833363.17060939	8763357.18932183	26886322.6661216	27922303.8240081	23163391.3306079	15860166.0830645	28035221.7797372	22772978.3591764	34247824.5020977	24602178.7086513	11722457.8955343	6441570.65032167	9412826.1485425	11105881.4713806	9810605.39157773	6781216.49662476	27495436.5666402
318	M184T549	1.11607453735499	0.299667826562466	0.766894652199961	0.851361663256857	184.022942535183	183.972529651889	184.043675877378	548.8825	544.894	556.089	18	7	7	4	http://metlin.scripps.edu/metabo_list.php?mass_min=182.87&mass_max=183.17	1226656.23616665	2758134.90657751	1473810.0761625	4633487.03871416	4462982.23653242	6977597.34943546	13232832.3964945	1000635.79062866	870261.343378317	909061.410628778	9915406.86261893	2861303.34886518	968203.283280715	8078571.71844795	1656536.83841479	3328378.83050537	1873853.79275254	5079827.4222354	3712719.63796308	6198303.78278613	12960113.4812378	1771698.11779323	1199559.09808267	830640.262001942	15779860.0012816	2435922.80576051	434971.252470865	8997781.38246025	1914470.1349483	1185214.10638969	604343.04863068	2110852.50799821	2015879.30618736	6125615.80755273	10754171.5610182	2005205.24789949	2031639.46304699	623523.298164875	14922858.230245	3939646.31529769	164627.731270989	4891544.5456791
319	M235T398	1.09882659509049	-0.298018133063215	0.768600222863763	0.0295980446463459	235.131660009189	235.076517511626	235.14838709455	398.497	383.716	414.455	19	10	8	1	http://metlin.scripps.edu/metabo_list.php?mass_min=233.98&mass_max=234.28	7030148.00042738	3962625.17630805	5354923.27727276	12989090.020924	3641025.50928543	3818171.12482172	23925945.4581057	1512576.77417299	6136611.04677305	2527901.80492306	2545079.73459146	1327764.16589909	7086836.11060095	3715306.93038523	5379861.65477452	4034921.21755645	6183494.95508492	3655793.609889	2306602.22699166	3847745.40316448	15916291.8317366	6767816.08521241	6631093.87172696	7698266.91314148	4917824.19280539	1387458.43458838	2720693.53002626	6429760.72930447	1522912.10649723	1240800.86072579	2066781.54734869	1320311.39445881	1519152.90254202	2875862.74662087	7754599.54970295	942876.929609877	3078588.49808235	1168346.08234986	1795438.84338086	2735273.65650709	549225.231714723	1186079.23086307
320	M194T125	1.10869848710046	-0.292684183091479	0.772725236644029	0.50981129045	194.068656813082	194.055624936797	194.10856378111	125.156	115.494	129.187	14	5	7	2	http://metlin.scripps.edu/metabo_list.php?mass_min=192.92&mass_max=193.22	5302439.08182505	2615098.67921743	2139660.96155063	4567657.56519653	1160251.86283982	2042270.62193487	7387072.99167244	1570426.74524469	22966149.2887691	2904102.16547865	5391577.57193336	3086416.17205424	11942072.6766321	1647247.79769724	7316881.05950351	4704493.41160967	2256759.94897647	4247023.74559356	1261087.441603	3192827.19039659	5107932.93798824	4989512.64250104	14394238.4291237	6327927.97754179	5633362.76645606	3254181.06276679	2200159.20598074	2510154.20777811	911656.673010227	1319625.85783335	990167.185769345	1880467.75149028	938630.818899968	2701631.43508133	3625121.43166459	2731968.46337236	16391811.434036	2871259.12632899	5246896.80198494	5626585.09322321	1700973.83112938	745707.647483284
321	M197T219	1.15671686600353	0.28168849672025	0.780419785143304	0.378465845847606	197.047018246233	196.984280890675	197.069181709645	219.0525	155.543	285.591	26	9	10	6	http://metlin.scripps.edu/metabo_list.php?mass_min=195.9&mass_max=196.2	75916024.0702402	35034319.0663976	17182137.0450813	17119134.7987353	2292769.73033451	2234945.55872918	24289838.1634632	1748348.40195378	212665368.744275	3316908.14550859	68954324.2793565	41713513.773938	12762068.2724164	3296865.87855829	65672232.4953206	38661869.9842563	19520982.9862701	77667788.9787894	2403287.73601786	1639743.06726548	13663609.8751754	8620189.11708713	158755383.690511	5709558.21077986	147405778.851915	50910204.8385783	3735583.34931762	5422211.0996694	7345371.97988183	2959763.07290313	4679873.11105981	8932527.02836288	1234295.72260889	2247282.33699902	7590350.11997664	1877903.09846906	85695085.196843	2467097.91378677	60624050.559337	70023638.6335023	1359184.1641875	1848019.12740247
